,country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
36721,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-11,-84.0,-51.0,-49.0,-64.0,,
36722,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-12,-83.0,-49.0,-43.0,-63.0,,
36723,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-13,-89.0,-74.0,-60.0,-79.0,-68.0,
36724,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-14,-89.0,-73.0,-65.0,-80.0,-72.0,
36725,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-15,-88.0,-73.0,-64.0,-79.0,-69.0,
36726,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-16,-88.0,-73.0,-67.0,-80.0,-69.0,
36727,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-17,-88.0,-69.0,-58.0,-77.0,-68.0,
36728,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-18,-80.0,-49.0,-44.0,-62.0,,
36729,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-19,-81.0,-53.0,-54.0,-65.0,,
36730,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-20,-87.0,-72.0,-59.0,-79.0,-68.0,
36731,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-21,-87.0,-71.0,-60.0,-78.0,-68.0,
36732,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-22,-87.0,-70.0,-57.0,-78.0,-67.0,
36733,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-23,-88.0,-71.0,-61.0,-79.0,-67.0,
36734,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-24,-87.0,-69.0,-55.0,-76.0,-68.0,
36735,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-25,-79.0,-53.0,-58.0,-61.0,,
36736,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-26,-76.0,-49.0,-43.0,-59.0,,
36737,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-27,-87.0,-74.0,-67.0,-78.0,-69.0,
36738,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-28,-87.0,-71.0,-61.0,-78.0,-70.0,
36739,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-29,-86.0,-70.0,-55.0,-77.0,-69.0,
36740,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-30,-85.0,-71.0,-60.0,-77.0,-68.0,
36741,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-07-31,-85.0,-70.0,-58.0,-75.0,-70.0,
36742,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-01,-75.0,-49.0,-49.0,-58.0,,
36743,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-02,-75.0,-45.0,-45.0,-57.0,,
36744,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-03,-83.0,-72.0,-67.0,-77.0,-68.0,
36745,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-04,-83.0,-71.0,-59.0,-77.0,-71.0,
36746,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-05,-81.0,-70.0,-57.0,-76.0,-67.0,
36747,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-06,-83.0,-70.0,-59.0,-77.0,-69.0,
36748,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-07,-83.0,-68.0,-58.0,-75.0,-68.0,
36749,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-08,-74.0,-49.0,-50.0,-62.0,,
36750,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-09,-73.0,-47.0,-48.0,-61.0,,
36751,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-10,-80.0,-71.0,-58.0,-75.0,-70.0,
36752,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-11,-80.0,-69.0,-57.0,-76.0,-70.0,
36753,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-12,-80.0,-68.0,-56.0,-76.0,-70.0,
36754,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-13,-83.0,-69.0,-64.0,-77.0,-71.0,
36755,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-14,-83.0,-70.0,-62.0,-75.0,-67.0,
36756,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-15,-71.0,-50.0,-48.0,-57.0,,
36757,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-16,-70.0,-47.0,-44.0,-58.0,,
36758,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-17,-79.0,-70.0,-58.0,-75.0,,
36759,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-18,-78.0,-69.0,-56.0,-76.0,,
36760,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-19,-80.0,-71.0,-64.0,-75.0,,
36761,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-20,-81.0,-68.0,-55.0,-75.0,,
36762,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-21,-82.0,-67.0,-62.0,-74.0,,
36763,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-22,-69.0,,,-53.0,,
36764,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-23,-68.0,,,-54.0,,
36765,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-24,-77.0,-69.0,-62.0,-74.0,,
36766,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-25,-78.0,-69.0,-67.0,-75.0,,
36767,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-26,-76.0,-66.0,-60.0,-73.0,,
36768,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-27,-81.0,-69.0,-73.0,-75.0,,
36769,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-28,-80.0,-66.0,-70.0,-72.0,,
36770,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-29,-66.0,,,-51.0,,
36771,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-30,-60.0,,,-51.0,,
36772,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-08-31,-85.0,-77.0,-65.0,-81.0,,
36773,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-01,-79.0,-67.0,-64.0,-73.0,,
36774,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-02,-79.0,-66.0,-64.0,-73.0,,
36775,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-03,-79.0,-67.0,-69.0,-74.0,,
36776,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-04,-78.0,-65.0,-65.0,-71.0,,
36777,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-05,-62.0,,,-54.0,,
36778,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-06,-60.0,,,-54.0,,
36779,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-07,-76.0,-68.0,-72.0,-72.0,,
36780,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-08,-75.0,-64.0,-65.0,-72.0,,
36781,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-09,-76.0,-64.0,-62.0,-71.0,,
36782,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-10,-75.0,-63.0,-64.0,-71.0,,
36783,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-11,-76.0,-63.0,-68.0,-68.0,-65.0,
36784,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-12,-61.0,-44.0,-63.0,-56.0,,
36785,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-13,-62.0,-40.0,-60.0,-58.0,,
36786,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-14,-75.0,-65.0,-65.0,-71.0,-64.0,
36787,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-15,-74.0,-62.0,-66.0,-69.0,-65.0,
36788,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-16,-74.0,-63.0,-62.0,-70.0,-65.0,
36789,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-17,-74.0,-63.0,-64.0,-71.0,-67.0,
36790,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-18,-75.0,-63.0,-68.0,-68.0,-61.0,
36791,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-19,-58.0,-39.0,-59.0,-54.0,,
36792,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-20,-60.0,-40.0,-57.0,-55.0,,
36793,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-21,-73.0,-66.0,-67.0,-71.0,-64.0,
36794,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-22,-72.0,-62.0,-66.0,-70.0,-63.0,
36795,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-23,-76.0,-67.0,-74.0,-72.0,-65.0,
36796,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-24,-77.0,-66.0,-77.0,-73.0,-64.0,
36797,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-25,-77.0,-65.0,-77.0,-69.0,-61.0,
36798,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-26,-58.0,-43.0,-67.0,-54.0,,
36799,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-27,-61.0,-43.0,-69.0,-56.0,,
36800,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-28,-75.0,-67.0,-73.0,-73.0,-66.0,
36801,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-29,-76.0,-66.0,-74.0,-72.0,-61.0,
36802,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-09-30,-76.0,-67.0,-77.0,-72.0,-63.0,
36803,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-01,-76.0,-64.0,-76.0,-73.0,-59.0,
36804,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-02,-80.0,-68.0,-80.0,-70.0,-62.0,
36805,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-03,-63.0,-40.0,-73.0,-55.0,,
36806,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-04,-65.0,-53.0,-78.0,-60.0,,
36807,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-05,-77.0,-66.0,-77.0,-73.0,-59.0,
36808,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-06,-77.0,-64.0,-78.0,-72.0,-62.0,
36809,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-07,-76.0,-63.0,-74.0,-73.0,-59.0,
36810,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-08,-77.0,-63.0,-77.0,-74.0,-61.0,
36811,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-09,-77.0,-64.0,-76.0,-70.0,-58.0,
36812,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-10,-57.0,-33.0,-64.0,-54.0,,
36813,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-11,-56.0,-32.0,-66.0,-54.0,,
36814,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-12,-77.0,-68.0,-78.0,-73.0,-60.0,
36815,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-13,-77.0,-67.0,-80.0,-73.0,-62.0,
36816,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-14,-76.0,-64.0,-77.0,-73.0,-61.0,
36817,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-15,-76.0,-63.0,-77.0,-73.0,-61.0,
36818,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-16,-76.0,-61.0,-74.0,-69.0,-58.0,
36819,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-17,-66.0,-39.0,-67.0,-59.0,,
36820,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-18,-64.0,-41.0,-67.0,-62.0,,
36821,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-19,-78.0,-66.0,-77.0,-75.0,-60.0,
36822,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-20,-79.0,-64.0,-76.0,-75.0,-63.0,
36823,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-21,-81.0,-66.0,-81.0,-75.0,-61.0,
36824,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-22,-78.0,-63.0,-76.0,-75.0,-61.0,
36825,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-23,-78.0,-62.0,-74.0,-72.0,-57.0,
36826,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-24,-64.0,-39.0,-76.0,-56.0,,
36827,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-25,-60.0,-37.0,-74.0,-60.0,,
36828,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-26,-77.0,-66.0,-73.0,-75.0,-62.0,
36829,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-27,-79.0,-64.0,-79.0,-75.0,-61.0,
36830,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-28,-78.0,-63.0,-75.0,-74.0,-63.0,
36831,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-29,-80.0,-64.0,-79.0,-75.0,-61.0,
36832,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-30,-78.0,-61.0,-74.0,-70.0,-60.0,
36833,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-10-31,-63.0,-37.0,-71.0,-58.0,,
36834,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-01,-58.0,-39.0,-67.0,-62.0,,
36835,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-02,-75.0,-64.0,-82.0,-74.0,-59.0,
36836,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-03,-73.0,-60.0,-76.0,-72.0,-59.0,
36837,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-04,-70.0,-57.0,-73.0,-70.0,-58.0,
36838,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-05,-91.0,-74.0,-88.0,-81.0,-66.0,
36839,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-06,-91.0,-74.0,-88.0,-80.0,-66.0,
36840,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-07,-88.0,-62.0,-83.0,-78.0,,
36841,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-08,-86.0,-69.0,-84.0,-77.0,,
36842,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-09,-89.0,-75.0,-87.0,-80.0,-66.0,
36843,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-10,-90.0,-73.0,-84.0,-80.0,-67.0,
36844,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-11,-91.0,-72.0,-86.0,-81.0,-66.0,
36845,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-12,-92.0,-73.0,-85.0,-80.0,-68.0,
36846,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-13,-92.0,-71.0,-85.0,-79.0,-65.0,
36847,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-14,-91.0,-63.0,-88.0,-78.0,,
36848,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-15,-87.0,-65.0,-84.0,-78.0,,
36849,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-16,-90.0,-74.0,-85.0,-80.0,-65.0,
36850,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-17,-91.0,-72.0,-86.0,-80.0,-69.0,
36851,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-18,-91.0,-72.0,-84.0,-80.0,-65.0,
36852,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-19,-92.0,-74.0,-88.0,-81.0,-66.0,
36853,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-20,-92.0,-72.0,-89.0,-79.0,-64.0,
36854,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-21,-88.0,-56.0,-78.0,-71.0,,
36855,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-22,-85.0,-62.0,-74.0,-73.0,,
36856,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-23,-89.0,-74.0,-85.0,-80.0,-65.0,
36857,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-24,-90.0,-73.0,-86.0,-80.0,-67.0,
36858,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-25,-90.0,-75.0,-84.0,-79.0,-67.0,
36859,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-26,-91.0,-75.0,-87.0,-80.0,-68.0,
36860,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-27,-91.0,-74.0,-87.0,-79.0,-67.0,
36861,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-28,-87.0,-58.0,-78.0,-71.0,,
36862,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-29,-85.0,-66.0,-79.0,-72.0,,
36863,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-11-30,-89.0,-75.0,-87.0,-80.0,-64.0,
36864,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-01,-89.0,-72.0,-84.0,-79.0,-66.0,
36865,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-02,-85.0,-64.0,-83.0,-76.0,-61.0,
36866,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-03,-85.0,-65.0,-84.0,-76.0,-62.0,
36867,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-04,-83.0,-60.0,-76.0,-72.0,-54.0,
36868,GB,United Kingdom,Greater London,City of London,,GB-LND,,ChIJ4Y3fTlUDdkgR0Gbsoi2uDgQ,2020-12-05,-70.0,-25.0,-59.0,-57.0,,
